Fiscal Year,Agency Number,Agency Name,County,Major Spending Category,Amount
2021,452,TEXAS DEPT OF LICENSING & REGULATION,TRAVIS,RENTALS AND LEASES,753307.41
2021,452,TEXAS DEPT OF LICENSING & REGULATION,,CLAIMS AND JUDGMENTS,5888
2021,452,TEXAS DEPT OF LICENSING & REGULATION,,PRINTING AND REPRODUCTION,15064.38
2021,452,TEXAS DEPT OF LICENSING & REGULATION,BEXAR,PRINTING AND REPRODUCTION,2685.5
2021,452,TEXAS DEPT OF LICENSING & REGULATION,COLLIN,PRINTING AND REPRODUCTION,379.82
2021,452,TEXAS DEPT OF LICENSING & REGULATION,DALLAS,PRINTING AND REPRODUCTION,88273.02
2021,452,TEXAS DEPT OF LICENSING & REGULATION,TRAVIS,PRINTING AND REPRODUCTION,433904.07
2021,452,TEXAS DEPT OF LICENSING & REGULATION,WILLIAMSON,PRINTING AND REPRODUCTION,48152.8
2021,454,TEXAS DEPARTMENT OF INSURANCE,,SALARIES AND WAGES,326486.68
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANDERSON,SALARIES AND WAGES,63378.24
2021,454,TEXAS DEPARTMENT OF INSURANCE,ARANSAS,SALARIES AND WAGES,59235.74
2021,454,TEXAS DEPARTMENT OF INSURANCE,AUSTIN,SALARIES AND WAGES,66770.36
2021,454,TEXAS DEPARTMENT OF INSURANCE,BASTROP,SALARIES AND WAGES,3186336.25
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEE,SALARIES AND WAGES,167784.2
2021,454,TEXAS DEPARTMENT OF INSURANCE,BELL,SALARIES AND WAGES,460804.36
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEXAR,SALARIES AND WAGES,3403514.07
2021,454,TEXAS DEPARTMENT OF INSURANCE,BLANCO,SALARIES AND WAGES,122409.84
2021,454,TEXAS DEPARTMENT OF INSURANCE,BOWIE,SALARIES AND WAGES,171165.04
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZORIA,SALARIES AND WAGES,535750.6
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZOS,SALARIES AND WAGES,99463.32
2021,454,TEXAS DEPARTMENT OF INSURANCE,BROWN,SALARIES AND WAGES,79353
2021,454,TEXAS DEPARTMENT OF INSURANCE,BURNET,SALARIES AND WAGES,50400
2021,454,TEXAS DEPARTMENT OF INSURANCE,CALDWELL,SALARIES AND WAGES,930076.92
2021,454,TEXAS DEPARTMENT OF INSURANCE,CAMERON,SALARIES AND WAGES,190233.08
2021,454,TEXAS DEPARTMENT OF INSURANCE,CASS,SALARIES AND WAGES,42244.44
2021,454,TEXAS DEPARTMENT OF INSURANCE,COLLIN,SALARIES AND WAGES,701441.64
2021,454,TEXAS DEPARTMENT OF INSURANCE,COMAL,SALARIES AND WAGES,852325.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,CORYELL,SALARIES AND WAGES,16091.18
2021,454,TEXAS DEPARTMENT OF INSURANCE,DALLAS,SALARIES AND WAGES,1735333.8
2021,454,TEXAS DEPARTMENT OF INSURANCE,DENTON,SALARIES AND WAGES,865888.08
2021,454,TEXAS DEPARTMENT OF INSURANCE,DUVAL,SALARIES AND WAGES,43144.44
2021,454,TEXAS DEPARTMENT OF INSURANCE,EASTLAND,SALARIES AND WAGES,58690.28
2021,454,TEXAS DEPARTMENT OF INSURANCE,ECTOR,SALARIES AND WAGES,57922.24
2021,454,TEXAS DEPARTMENT OF INSURANCE,ELLIS,SALARIES AND WAGES,72230
2021,454,TEXAS DEPARTMENT OF INSURANCE,EL PASO,SALARIES AND WAGES,886454.38
2021,454,TEXAS DEPARTMENT OF INSURANCE,FAYETTE,SALARIES AND WAGES,134700.72
2021,454,TEXAS DEPARTMENT OF INSURANCE,FORT BEND,SALARIES AND WAGES,956891.42
2021,454,TEXAS DEPARTMENT OF INSURANCE,GALVESTON,SALARIES AND WAGES,205734.5
2021,454,TEXAS DEPARTMENT OF INSURANCE,GONZALES,SALARIES AND WAGES,171270.96
2021,454,TEXAS DEPARTMENT OF INSURANCE,GUADALUPE,SALARIES AND WAGES,284823.17
2021,454,TEXAS DEPARTMENT OF INSURANCE,HALE,SALARIES AND WAGES,59059.6
2021,454,TEXAS DEPARTMENT OF INSURANCE,HARDIN,SALARIES AND WAGES,315524.02
2021,454,TEXAS DEPARTMENT OF INSURANCE,HARRIS,SALARIES AND WAGES,2817185.38
2021,454,TEXAS DEPARTMENT OF INSURANCE,HAYS,SALARIES AND WAGES,6803369.88
2021,454,TEXAS DEPARTMENT OF INSURANCE,HEMPHILL,SALARIES AND WAGES,26126.28
2021,454,TEXAS DEPARTMENT OF INSURANCE,HIDALGO,SALARIES AND WAGES,358576.22
2021,454,TEXAS DEPARTMENT OF INSURANCE,HOCKLEY,SALARIES AND WAGES,65153.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,HOOD,SALARIES AND WAGES,21693.17
2021,454,TEXAS DEPARTMENT OF INSURANCE,HUNT,SALARIES AND WAGES,108530.04
2021,454,TEXAS DEPARTMENT OF INSURANCE,JASPER,SALARIES AND WAGES,52192.6
2021,454,TEXAS DEPARTMENT OF INSURANCE,JEFFERSON,SALARIES AND WAGES,132322.95
2021,454,TEXAS DEPARTMENT OF INSURANCE,JOHNSON,SALARIES AND WAGES,309391.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,KAUFMAN,SALARIES AND WAGES,215055.55
2021,454,TEXAS DEPARTMENT OF INSURANCE,KENDALL,SALARIES AND WAGES,124501.12
2021,454,TEXAS DEPARTMENT OF INSURANCE,KERR,SALARIES AND WAGES,75341
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAMAR,SALARIES AND WAGES,59280
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAMPASAS,SALARIES AND WAGES,235920.76
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAVACA,SALARIES AND WAGES,45636.86
2021,454,TEXAS DEPARTMENT OF INSURANCE,LEE,SALARIES AND WAGES,184606.21
2021,454,TEXAS DEPARTMENT OF INSURANCE,LIBERTY,SALARIES AND WAGES,67860
2021,454,TEXAS DEPARTMENT OF INSURANCE,LLANO,SALARIES AND WAGES,78760.08
2021,454,TEXAS DEPARTMENT OF INSURANCE,LUBBOCK,SALARIES AND WAGES,279753.24
2021,454,TEXAS DEPARTMENT OF INSURANCE,MATAGORDA,SALARIES AND WAGES,79729.23
2021,454,TEXAS DEPARTMENT OF INSURANCE,MAVERICK,SALARIES AND WAGES,7919.68
2021,454,TEXAS DEPARTMENT OF INSURANCE,MCLENNAN,SALARIES AND WAGES,354479
2021,454,TEXAS DEPARTMENT OF INSURANCE,MIDLAND,SALARIES AND WAGES,141782.72
2021,454,TEXAS DEPARTMENT OF INSURANCE,MILAM,SALARIES AND WAGES,127823.04
2021,454,TEXAS DEPARTMENT OF INSURANCE,MONTGOMERY,SALARIES AND WAGES,189273.61
2021,454,TEXAS DEPARTMENT OF INSURANCE,NACOGDOCHES,SALARIES AND WAGES,252193.66
2021,454,TEXAS DEPARTMENT OF INSURANCE,NOLAN,SALARIES AND WAGES,54083.68
2021,454,TEXAS DEPARTMENT OF INSURANCE,NUECES,SALARIES AND WAGES,405956.19
2021,454,TEXAS DEPARTMENT OF INSURANCE,PALO PINTO,SALARIES AND WAGES,42517.39
2021,454,TEXAS DEPARTMENT OF INSURANCE,PARKER,SALARIES AND WAGES,44599.81
2021,454,TEXAS DEPARTMENT OF INSURANCE,POLK,SALARIES AND WAGES,103723.11
2021,454,TEXAS DEPARTMENT OF INSURANCE,POTTER,SALARIES AND WAGES,40481.56
2021,454,TEXAS DEPARTMENT OF INSURANCE,RANDALL,SALARIES AND WAGES,276351.96
2021,454,TEXAS DEPARTMENT OF INSURANCE,ROCKWALL,SALARIES AND WAGES,71308.87
2021,454,TEXAS DEPARTMENT OF INSURANCE,SAN PATRICIO,SALARIES AND WAGES,303765.91
2021,454,TEXAS DEPARTMENT OF INSURANCE,SMITH,SALARIES AND WAGES,519846.3
2021,454,TEXAS DEPARTMENT OF INSURANCE,STARR,SALARIES AND WAGES,40349.52
2021,454,TEXAS DEPARTMENT OF INSURANCE,TARRANT,SALARIES AND WAGES,2093531.02
2021,454,TEXAS DEPARTMENT OF INSURANCE,TAYLOR,SALARIES AND WAGES,132867.95
2021,454,TEXAS DEPARTMENT OF INSURANCE,TOM GREEN,SALARIES AND WAGES,48570.52
2021,454,TEXAS DEPARTMENT OF INSURANCE,TRAVIS,SALARIES AND WAGES,36873076.59
2021,454,TEXAS DEPARTMENT OF INSURANCE,UPSHUR,SALARIES AND WAGES,158184.2
2021,454,TEXAS DEPARTMENT OF INSURANCE,VAN ZANDT,SALARIES AND WAGES,72150
2021,454,TEXAS DEPARTMENT OF INSURANCE,VICTORIA,SALARIES AND WAGES,60720
2021,454,TEXAS DEPARTMENT OF INSURANCE,WALLER,SALARIES AND WAGES,65490.12
2021,454,TEXAS DEPARTMENT OF INSURANCE,WASHINGTON,SALARIES AND WAGES,54327.74
2021,454,TEXAS DEPARTMENT OF INSURANCE,WEBB,SALARIES AND WAGES,192089.54
2021,454,TEXAS DEPARTMENT OF INSURANCE,WHARTON,SALARIES AND WAGES,60387.71
2021,454,TEXAS DEPARTMENT OF INSURANCE,WHEELER,SALARIES AND WAGES,42731.88
2021,454,TEXAS DEPARTMENT OF INSURANCE,WICHITA,SALARIES AND WAGES,40710.97
2021,454,TEXAS DEPARTMENT OF INSURANCE,WILLIAMSON,SALARIES AND WAGES,11523174.46
2021,454,TEXAS DEPARTMENT OF INSURANCE,WILSON,SALARIES AND WAGES,110152.77
2021,454,TEXAS DEPARTMENT OF INSURANCE,,EMPLOYEE BENEFITS,99416.75
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANDERSON,EMPLOYEE BENEFITS,19201.77
2021,454,TEXAS DEPARTMENT OF INSURANCE,ARANSAS,EMPLOYEE BENEFITS,17946.72
2021,454,TEXAS DEPARTMENT OF INSURANCE,AUSTIN,EMPLOYEE BENEFITS,20229.49
2021,454,TEXAS DEPARTMENT OF INSURANCE,BASTROP,EMPLOYEE BENEFITS,965367.75
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEE,EMPLOYEE BENEFITS,50833.76
2021,454,TEXAS DEPARTMENT OF INSURANCE,BELL,EMPLOYEE BENEFITS,139610.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEXAR,EMPLOYEE BENEFITS,1031166.35
2021,454,TEXAS DEPARTMENT OF INSURANCE,BLANCO,EMPLOYEE BENEFITS,37086.64
2021,454,TEXAS DEPARTMENT OF INSURANCE,BOWIE,EMPLOYEE BENEFITS,51858.06
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZORIA,EMPLOYEE BENEFITS,162316.94
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZOS,EMPLOYEE BENEFITS,30134.51
2021,454,TEXAS DEPARTMENT OF INSURANCE,BROWN,EMPLOYEE BENEFITS,24041.66
2021,454,TEXAS DEPARTMENT OF INSURANCE,BURNET,EMPLOYEE BENEFITS,15269.74
2021,454,TEXAS DEPARTMENT OF INSURANCE,CALDWELL,EMPLOYEE BENEFITS,281786.41
2021,454,TEXAS DEPARTMENT OF INSURANCE,CAMERON,EMPLOYEE BENEFITS,57635.12
2021,454,TEXAS DEPARTMENT OF INSURANCE,CASS,EMPLOYEE BENEFITS,12798.84
2021,454,TEXAS DEPARTMENT OF INSURANCE,COLLIN,EMPLOYEE BENEFITS,212516.53
2021,454,TEXAS DEPARTMENT OF INSURANCE,COMAL,EMPLOYEE BENEFITS,258229.95
2021,454,TEXAS DEPARTMENT OF INSURANCE,CORYELL,EMPLOYEE BENEFITS,4875.16
2021,454,TEXAS DEPARTMENT OF INSURANCE,DALLAS,EMPLOYEE BENEFITS,525755.96
2021,454,TEXAS DEPARTMENT OF INSURANCE,DENTON,EMPLOYEE BENEFITS,262339.05
2021,454,TEXAS DEPARTMENT OF INSURANCE,DUVAL,EMPLOYEE BENEFITS,13071.52
2021,454,TEXAS DEPARTMENT OF INSURANCE,EASTLAND,EMPLOYEE BENEFITS,17781.46
2021,454,TEXAS DEPARTMENT OF INSURANCE,ECTOR,EMPLOYEE BENEFITS,17548.76
2021,454,TEXAS DEPARTMENT OF INSURANCE,ELLIS,EMPLOYEE BENEFITS,21883.6
2021,454,TEXAS DEPARTMENT OF INSURANCE,EL PASO,EMPLOYEE BENEFITS,268570.04
2021,454,TEXAS DEPARTMENT OF INSURANCE,FAYETTE,EMPLOYEE BENEFITS,40810.42
2021,454,TEXAS DEPARTMENT OF INSURANCE,FORT BEND,EMPLOYEE BENEFITS,289910.43
2021,454,TEXAS DEPARTMENT OF INSURANCE,GALVESTON,EMPLOYEE BENEFITS,62331.6
2021,454,TEXAS DEPARTMENT OF INSURANCE,GONZALES,EMPLOYEE BENEFITS,51890.15
2021,454,TEXAS DEPARTMENT OF INSURANCE,GUADALUPE,EMPLOYEE BENEFITS,86293.18
2021,454,TEXAS DEPARTMENT OF INSURANCE,HALE,EMPLOYEE BENEFITS,17893.35
2021,454,TEXAS DEPARTMENT OF INSURANCE,HARDIN,EMPLOYEE BENEFITS,95594.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,HARRIS,EMPLOYEE BENEFITS,853525.71
2021,454,TEXAS DEPARTMENT OF INSURANCE,HAYS,EMPLOYEE BENEFITS,2061224.34
2021,454,TEXAS DEPARTMENT OF INSURANCE,HEMPHILL,EMPLOYEE BENEFITS,7915.51
2021,454,TEXAS DEPARTMENT OF INSURANCE,HIDALGO,EMPLOYEE BENEFITS,108638.23
2021,454,TEXAS DEPARTMENT OF INSURANCE,HOCKLEY,EMPLOYEE BENEFITS,19739.6
2021,454,TEXAS DEPARTMENT OF INSURANCE,HOOD,EMPLOYEE BENEFITS,6572.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,HUNT,EMPLOYEE BENEFITS,32881.46
2021,454,TEXAS DEPARTMENT OF INSURANCE,JASPER,EMPLOYEE BENEFITS,15812.85
2021,454,TEXAS DEPARTMENT OF INSURANCE,JEFFERSON,EMPLOYEE BENEFITS,40090.03
2021,454,TEXAS DEPARTMENT OF INSURANCE,JOHNSON,EMPLOYEE BENEFITS,93736.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,KAUFMAN,EMPLOYEE BENEFITS,65155.61
2021,454,TEXAS DEPARTMENT OF INSURANCE,KENDALL,EMPLOYEE BENEFITS,37720.24
2021,454,TEXAS DEPARTMENT OF INSURANCE,KERR,EMPLOYEE BENEFITS,22826.14
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAMAR,EMPLOYEE BENEFITS,17960.13
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAMPASAS,EMPLOYEE BENEFITS,71477.17
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAVACA,EMPLOYEE BENEFITS,13826.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,LEE,EMPLOYEE BENEFITS,55930.34
2021,454,TEXAS DEPARTMENT OF INSURANCE,LIBERTY,EMPLOYEE BENEFITS,20559.62
2021,454,TEXAS DEPARTMENT OF INSURANCE,LLANO,EMPLOYEE BENEFITS,23862.03
2021,454,TEXAS DEPARTMENT OF INSURANCE,LUBBOCK,EMPLOYEE BENEFITS,84757.14
2021,454,TEXAS DEPARTMENT OF INSURANCE,MATAGORDA,EMPLOYEE BENEFITS,24155.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,MAVERICK,EMPLOYEE BENEFITS,2399.43
2021,454,TEXAS DEPARTMENT OF INSURANCE,MCLENNAN,EMPLOYEE BENEFITS,107396.89
2021,454,TEXAS DEPARTMENT OF INSURANCE,MIDLAND,EMPLOYEE BENEFITS,42956.06
2021,454,TEXAS DEPARTMENT OF INSURANCE,MILAM,EMPLOYEE BENEFITS,38726.68
2021,454,TEXAS DEPARTMENT OF INSURANCE,MONTGOMERY,EMPLOYEE BENEFITS,57344.43
2021,454,TEXAS DEPARTMENT OF INSURANCE,NACOGDOCHES,EMPLOYEE BENEFITS,76407.39
2021,454,TEXAS DEPARTMENT OF INSURANCE,NOLAN,EMPLOYEE BENEFITS,16385.79
2021,454,TEXAS DEPARTMENT OF INSURANCE,NUECES,EMPLOYEE BENEFITS,122992.99
2021,454,TEXAS DEPARTMENT OF INSURANCE,PALO PINTO,EMPLOYEE BENEFITS,12881.54
2021,454,TEXAS DEPARTMENT OF INSURANCE,PARKER,EMPLOYEE BENEFITS,13512.45
2021,454,TEXAS DEPARTMENT OF INSURANCE,POLK,EMPLOYEE BENEFITS,31425.1
2021,454,TEXAS DEPARTMENT OF INSURANCE,POTTER,EMPLOYEE BENEFITS,12264.74
2021,454,TEXAS DEPARTMENT OF INSURANCE,RANDALL,EMPLOYEE BENEFITS,83726.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,ROCKWALL,EMPLOYEE BENEFITS,21604.53
2021,454,TEXAS DEPARTMENT OF INSURANCE,SAN PATRICIO,EMPLOYEE BENEFITS,92032.29
2021,454,TEXAS DEPARTMENT OF INSURANCE,SMITH,EMPLOYEE BENEFITS,157498.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,STARR,EMPLOYEE BENEFITS,12224.74
2021,454,TEXAS DEPARTMENT OF INSURANCE,TARRANT,EMPLOYEE BENEFITS,634279.36
2021,454,TEXAS DEPARTMENT OF INSURANCE,TAYLOR,EMPLOYEE BENEFITS,40255.15
2021,454,TEXAS DEPARTMENT OF INSURANCE,TOM GREEN,EMPLOYEE BENEFITS,14715.46
2021,454,TEXAS DEPARTMENT OF INSURANCE,TRAVIS,EMPLOYEE BENEFITS,11171475.96
2021,454,TEXAS DEPARTMENT OF INSURANCE,UPSHUR,EMPLOYEE BENEFITS,47925.24
2021,454,TEXAS DEPARTMENT OF INSURANCE,VAN ZANDT,EMPLOYEE BENEFITS,21859.36
2021,454,TEXAS DEPARTMENT OF INSURANCE,VICTORIA,EMPLOYEE BENEFITS,18396.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,WALLER,EMPLOYEE BENEFITS,19841.61
2021,454,TEXAS DEPARTMENT OF INSURANCE,WASHINGTON,EMPLOYEE BENEFITS,16459.73
2021,454,TEXAS DEPARTMENT OF INSURANCE,WEBB,EMPLOYEE BENEFITS,58197.58
2021,454,TEXAS DEPARTMENT OF INSURANCE,WHARTON,EMPLOYEE BENEFITS,18295.73
2021,454,TEXAS DEPARTMENT OF INSURANCE,WHEELER,EMPLOYEE BENEFITS,12946.52
2021,454,TEXAS DEPARTMENT OF INSURANCE,WICHITA,EMPLOYEE BENEFITS,12334.25
2021,454,TEXAS DEPARTMENT OF INSURANCE,WILLIAMSON,EMPLOYEE BENEFITS,3491188.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,WILSON,EMPLOYEE BENEFITS,33373.1
2021,454,TEXAS DEPARTMENT OF INSURANCE,,SUPPLIES AND MATERIALS,451734.44
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANDERSON,SUPPLIES AND MATERIALS,226
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANGELINA,SUPPLIES AND MATERIALS,196
2021,454,TEXAS DEPARTMENT OF INSURANCE,AUSTIN,SUPPLIES AND MATERIALS,349.9
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEXAR,SUPPLIES AND MATERIALS,716.4
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZOS,SUPPLIES AND MATERIALS,9965.91
2021,454,TEXAS DEPARTMENT OF INSURANCE,COMAL,SUPPLIES AND MATERIALS,1117.28
2021,454,TEXAS DEPARTMENT OF INSURANCE,DALLAS,SUPPLIES AND MATERIALS,9937.03
2021,454,TEXAS DEPARTMENT OF INSURANCE,DENTON,SUPPLIES AND MATERIALS,106.84
2021,454,TEXAS DEPARTMENT OF INSURANCE,ELLIS,SUPPLIES AND MATERIALS,166
2021,454,TEXAS DEPARTMENT OF INSURANCE,GILLESPIE,SUPPLIES AND MATERIALS,226
2021,454,TEXAS DEPARTMENT OF INSURANCE,HALE,SUPPLIES AND MATERIALS,150
2021,454,TEXAS DEPARTMENT OF INSURANCE,HARRIS,SUPPLIES AND MATERIALS,25117.76
2021,454,TEXAS DEPARTMENT OF INSURANCE,HIDALGO,SUPPLIES AND MATERIALS,471
2021,454,TEXAS DEPARTMENT OF INSURANCE,JOHNSON,SUPPLIES AND MATERIALS,288
2021,454,TEXAS DEPARTMENT OF INSURANCE,KAUFMAN,SUPPLIES AND MATERIALS,226
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAMPASAS,SUPPLIES AND MATERIALS,1538.28
2021,454,TEXAS DEPARTMENT OF INSURANCE,LUBBOCK,SUPPLIES AND MATERIALS,1265.45
2021,454,TEXAS DEPARTMENT OF INSURANCE,NOLAN,SUPPLIES AND MATERIALS,120
2021,454,TEXAS DEPARTMENT OF INSURANCE,POLK,SUPPLIES AND MATERIALS,534
2021,454,TEXAS DEPARTMENT OF INSURANCE,TARRANT,SUPPLIES AND MATERIALS,140
2021,454,TEXAS DEPARTMENT OF INSURANCE,TRAVIS,SUPPLIES AND MATERIALS,69375.85
2021,454,TEXAS DEPARTMENT OF INSURANCE,UPSHUR,SUPPLIES AND MATERIALS,120
2021,454,TEXAS DEPARTMENT OF INSURANCE,WHARTON,SUPPLIES AND MATERIALS,150
2021,454,TEXAS DEPARTMENT OF INSURANCE,WILLIAMSON,SUPPLIES AND MATERIALS,13432.14
2021,454,TEXAS DEPARTMENT OF INSURANCE,,OTHER EXPENDITURES,988003.65
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANDERSON,OTHER EXPENDITURES,7
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANGELINA,OTHER EXPENDITURES,7
2021,454,TEXAS DEPARTMENT OF INSURANCE,AUSTIN,OTHER EXPENDITURES,820
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEXAR,OTHER EXPENDITURES,13517.34
2021,454,TEXAS DEPARTMENT OF INSURANCE,BOWIE,OTHER EXPENDITURES,14
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZOS,OTHER EXPENDITURES,24804.08
2021,454,TEXAS DEPARTMENT OF INSURANCE,BURLESON,OTHER EXPENDITURES,210
2021,454,TEXAS DEPARTMENT OF INSURANCE,BURNET,OTHER EXPENDITURES,210
2021,454,TEXAS DEPARTMENT OF INSURANCE,COLLIN,OTHER EXPENDITURES,3075
2021,454,TEXAS DEPARTMENT OF INSURANCE,COMAL,OTHER EXPENDITURES,1800
2021,454,TEXAS DEPARTMENT OF INSURANCE,DALLAS,OTHER EXPENDITURES,560625.1
2021,454,TEXAS DEPARTMENT OF INSURANCE,DENTON,OTHER EXPENDITURES,2931.1
2021,454,TEXAS DEPARTMENT OF INSURANCE,ELLIS,OTHER EXPENDITURES,25.5
2021,454,TEXAS DEPARTMENT OF INSURANCE,EL PASO,OTHER EXPENDITURES,101618.48
2021,454,TEXAS DEPARTMENT OF INSURANCE,GALVESTON,OTHER EXPENDITURES,650
2021,454,TEXAS DEPARTMENT OF INSURANCE,GILLESPIE,OTHER EXPENDITURES,7
2021,454,TEXAS DEPARTMENT OF INSURANCE,GUADALUPE,OTHER EXPENDITURES,85
2021,454,TEXAS DEPARTMENT OF INSURANCE,HARRIS,OTHER EXPENDITURES,283702.99
2021,454,TEXAS DEPARTMENT OF INSURANCE,HAYS,OTHER EXPENDITURES,1007
2021,454,TEXAS DEPARTMENT OF INSURANCE,HEMPHILL,OTHER EXPENDITURES,308.9
2021,454,TEXAS DEPARTMENT OF INSURANCE,HENDERSON,OTHER EXPENDITURES,62.98
2021,454,TEXAS DEPARTMENT OF INSURANCE,HIDALGO,OTHER EXPENDITURES,7
2021,454,TEXAS DEPARTMENT OF INSURANCE,JEFFERSON,OTHER EXPENDITURES,14
2021,454,TEXAS DEPARTMENT OF INSURANCE,JIM WELLS,OTHER EXPENDITURES,14
2021,454,TEXAS DEPARTMENT OF INSURANCE,KAUFMAN,OTHER EXPENDITURES,25.5
2021,454,TEXAS DEPARTMENT OF INSURANCE,LAMPASAS,OTHER EXPENDITURES,755.63
2021,454,TEXAS DEPARTMENT OF INSURANCE,LUBBOCK,OTHER EXPENDITURES,3257
2021,454,TEXAS DEPARTMENT OF INSURANCE,MONTGOMERY,OTHER EXPENDITURES,100
2021,454,TEXAS DEPARTMENT OF INSURANCE,NACOGDOCHES,OTHER EXPENDITURES,30
2021,454,TEXAS DEPARTMENT OF INSURANCE,NUECES,OTHER EXPENDITURES,410
2021,454,TEXAS DEPARTMENT OF INSURANCE,PALO PINTO,OTHER EXPENDITURES,7
2021,454,TEXAS DEPARTMENT OF INSURANCE,SMITH,OTHER EXPENDITURES,41
2021,454,TEXAS DEPARTMENT OF INSURANCE,TARRANT,OTHER EXPENDITURES,31633.44
2021,454,TEXAS DEPARTMENT OF INSURANCE,TITUS,OTHER EXPENDITURES,139.93
2021,454,TEXAS DEPARTMENT OF INSURANCE,TRAVIS,OTHER EXPENDITURES,690791.93
2021,454,TEXAS DEPARTMENT OF INSURANCE,WHARTON,OTHER EXPENDITURES,7
2021,454,TEXAS DEPARTMENT OF INSURANCE,WICHITA,OTHER EXPENDITURES,12
2021,454,TEXAS DEPARTMENT OF INSURANCE,WILLIAMSON,OTHER EXPENDITURES,55193.47
2021,454,TEXAS DEPARTMENT OF INSURANCE,WOOD,OTHER EXPENDITURES,216.36
2021,454,TEXAS DEPARTMENT OF INSURANCE,GALVESTON,INTERGOVERNMENTAL PAYMENTS,776152.9
2021,454,TEXAS DEPARTMENT OF INSURANCE,TRAVIS,INTERGOVERNMENTAL PAYMENTS,1154417.49
2021,454,TEXAS DEPARTMENT OF INSURANCE,,TRAVEL,-692.36
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANDERSON,TRAVEL,1032.35
2021,454,TEXAS DEPARTMENT OF INSURANCE,ANGELINA,TRAVEL,737.85
2021,454,TEXAS DEPARTMENT OF INSURANCE,ARANSAS,TRAVEL,4933.92
2021,454,TEXAS DEPARTMENT OF INSURANCE,AUSTIN,TRAVEL,2079.46
2021,454,TEXAS DEPARTMENT OF INSURANCE,BASTROP,TRAVEL,463.24
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEE,TRAVEL,3573.08
2021,454,TEXAS DEPARTMENT OF INSURANCE,BELL,TRAVEL,558.51
2021,454,TEXAS DEPARTMENT OF INSURANCE,BEXAR,TRAVEL,11302.61
2021,454,TEXAS DEPARTMENT OF INSURANCE,BOWIE,TRAVEL,1302.35
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZORIA,TRAVEL,37345.56
2021,454,TEXAS DEPARTMENT OF INSURANCE,BRAZOS,TRAVEL,11087.74
2021,454,TEXAS DEPARTMENT OF INSURANCE,CALDWELL,TRAVEL,37.95
2021,454,TEXAS DEPARTMENT OF INSURANCE,CAMERON,TRAVEL,176.32
2021,454,TEXAS DEPARTMENT OF INSURANCE,COLLIN,TRAVEL,6092.07
2021,454,TEXAS DEPARTMENT OF INSURANCE,COMAL,TRAVEL,7028.84
2021,454,TEXAS DEPARTMENT OF INSURANCE,DALLAS,TRAVEL,8325.3
2021,454,TEXAS DEPARTMENT OF INSURANCE,DENTON,TRAVEL,168.33
2021,454,TEXAS DEPARTMENT OF INSURANCE,DUVAL,TRAVEL,589.57
2021,454,TEXAS DEPARTMENT OF INSURANCE,EASTLAND,TRAVEL,2950.61
2021,454,TEXAS DEPARTMENT OF INSURANCE,ELLIS,TRAVEL,2969.33
2021,454,TEXAS DEPARTMENT OF INSURANCE,EL PASO,TRAVEL,1455.32
2021,454,TEXAS DEPARTMENT OF INSURANCE,FORT BEND,TRAVEL,796.61
2021,454,TEXAS DEPARTMENT OF INSURANCE,GALVESTON,TRAVEL,210.68
